"","word1","word2","n"
"5048","paying","lip",1
"5049","payments","coincided",1
"5050","pdf","due",1
"5051","peaceful","solution",1
"5052","pect","pleases",1
"5053","peking","government",1
"5054","peking","invests",1
"5055","pellmell","poll",1
"5056","pencil","rewrote",1
"5057","pend","leaving",1
"5058","pendergast","antecedents",1
"5059","pendergast","machine",1
"5060","pendergast","regime",1
"5061","penetrating","survey",1
"5062","pennsylvania","california",1
"5063","pennsylvania","smith",1
"5064","penny","ante",1
"5065","pension","amendment",1
"5066","pension","bill",1
"5067","pensions","promised",1
"5068","people","assumed",1
"5069","people","bear",1
"5070","people","doctors",1
"5071","people","equipped",1
"5072","people","familiar",1
"5073","people","glibly",1
"5074","people","hereabouts",1
"5075","people","learn",1
"5076","people","representing",1
"5077","people","speculating",1
"5078","people","suppressing",1
"5079","people","unfamiliar",1
"5080","people's","desire",1
"5081","people's","opinion",1
"5082","people.are","dissatisfied",1
"5083","people’s","pensions",1
"5084","pepper","tydings",1
"5085","perature","prevailed",1
"5086","perceptive","californians",1
"5087","perceptive","eyes",1
"5088","perfect","accuracy",1
"5089","perfect","column",1
"5090","perfect","union",1
"5091","perfectly","frank",1
"5092","perform","services",1
"5093","perils","involved",1
"5094","period","medical",1
"5095","periods","prior",1
"5096","periscope","preview",1
"5097","permanent","appropriations",1
"5098","permanent","condition",1
"5099","permanent","minority",1
"5100","permanent","plant",1
"5101","permissive","home",1
"5102","permit","extension",1
"5103","permitted","partisans",1
"5104","pernicious","practice",1
"5105","persistently","attempted",1
"5106","personal","achievement",1
"5107","personal","appeal",1
"5108","personal","equipment",1
"5109","personal","fortunes",1
"5110","personal","holding",1
"5111","personal","honor",1
"5112","personal","inclination",1
"5113","personal","influence",1
"5114","personal","knowledge",1
"5115","personal","liberty",1
"5116","personal","pop",1
"5117","personal","power",1
"5118","personal","preferences",1
"5119","personal","qualifications",1
"5120","personal","respon",1
"5121","personal","satisfaction",1
"5122","personal","touch",1
"5123","personal","views",1
"5124","personality","warren",1
"5125","personnel","mass",1
"5126","persp","ective",1
"5127","persp","registered",1
"5128","pertinent","evidence",1
"5129","pertinent","questions",1
"5130","pervious","organism",1
"5131","pests","pounce",1
"5132","pet","local",1
"5133","petty","officer",1
"5134","ph.d","education",1
"5135","philosophic","opportunism",1
"5136","philosophic","speculation",1
"5137","philosophical","cleavage",1
"5138","philosophical","disagreement",1
"5139","photographed","amid",1
"5140","photographed","smil",1
"5141","phys","ical",1
"5142","physical","capacity",1
"5143","physical","de",1
"5144","physical","equipment",1
"5145","physics","department",1
"5146","pictures","charles",1
"5147","pictures","earn",1
"5148","pictures","emerge",1
"5149","pictures","paid",1
"5150","pictures","shown",1
"5151","pictures","worth",1
"5152","pie","appeared",1
"5153","pie","counter",1
"5154","piebald","maverick",1
"5155","piecemeal","legislation",1
"5156","pier","airport",1
"5157","pierce","letter",1
"5158","piercereader's","appointment",1
"5159","pious","sentiment",1
"5160","piping","prosperity",1
"5161","pitiful","outcry",1
"5162","plagued","governor",1
"5163","plain","ignorance",1
"5164","plain","information",1
"5165","plain","talk",1
"5166","plan","embodied",1
"5167","plan","impersonal",1
"5168","plan","inspired",1
"5169","plan","leaves",1
"5170","plan","prepared",1
"5171","plane","industry",1
"5172","plane","leaders",1
"5173","planner","manager",1
"5174","plans","engineering",1
"5175","plans","presumed",1
"5176","plant","elections",1
"5177","planted","ccf",1
"5178","plants","inci",1
"5179","plastic","items",1
"5180","plat","form",1
"5181","platform","affirming",1
"5182","platform","johnson",1
"5183","platform","promises",1
"5184","platform","texas",1
"5185","play","ladies",1
"5186","play","ties",1
"5187","play","union",1
"5188","playing","politics",1
"5189","pleasant","adornment",1
"5190","pleasant","colleague",1
"5191","pleases","phoenix",1
"5192","plural","regency",1
"5193","poignant","scenes",1
"5194","poli","cies",1
"5195","poli","tics",1
"5196","police","commissioner",1
"5197","police","court",1
"5198","police","lieutenant",1
"5199","police","prob",1
"5200","policies","savings",1
"5201","policing","safety",1
"5202","policy","braver",1
"5203","policy","composed",1
"5204","policy","persistently",1
"5205","policy","spending",1
"5206","policy","truman",1
"5207","political","activities",1
"5208","political","advantage",1
"5209","political","affairs",1
"5210","political","agency",1
"5211","political","anarchyeveryone",1
"5212","political","aspect",1
"5213","political","balance",1
"5214","political","bargaining",1
"5215","political","buckpassing",1
"5216","political","candidates",1
"5217","political","chips",1
"5218","political","comment",1
"5219","political","conclusions",1
"5220","political","consequences",1
"5221","political","constituency",1
"5222","political","contest",1
"5223","political","contests",1
"5224","political","conviction",1
"5225","political","counsel",1
"5226","political","currents",1
"5227","political","debate",1
"5228","political","destinies",1
"5229","political","dis",1
"5230","political","double",1
"5231","political","educa",1
"5232","political","enlightenment",1
"5233","political","events",1
"5234","political","expressway",1
"5235","political","figures",1
"5236","political","freedom",1
"5237","political","friendship",1
"5238","political","herds",1
"5239","political","howler",1
"5240","political","ideals",1
"5241","political","implications",1
"5242","political","inde",1
"5243","political","labors",1
"5244","political","lawyers",1
"5245","political","machine",1
"5246","political","machinery",1
"5247","political","methods",1
"5248","political","moves",1
"5249","political","newcomer",1
"5250","political","observers",1
"5251","political","officeholders",1
"5252","political","op",1
"5253","political","opinions",1
"5254","political","options",1
"5255","political","pattern",1
"5256","political","phantoms",1
"5257","political","philosophy",1
"5258","political","potency",1
"5259","political","power",1
"5260","political","practice",1
"5261","political","pressures",1
"5262","political","promise",1
"5263","political","purposes",1
"5264","political","reform",1
"5265","political","repercussions",1
"5266","political","retaliation",1
"5267","political","revolution",1
"5268","political","routineer",1
"5269","political","sci",1
"5270","political","sniping",1
"5271","political","story",1
"5272","political","supremacy",1
"5273","political","thinking",1
"5274","political","unknowns",1
"5275","political","views",1
"5276","political","wisdom",1
"5277","politicaleconomic","issue",1
"5278","politically","acceptable",1
"5279","politically","oregon",1
"5280","politician","fairly",1
"5281","politicians","grab",1
"5282","politicians","leaders",1
"5283","politicians","prattled",1
"5284","politics","alarmed",1
"5285","politics","argue",1
"5286","politics","closely",1
"5287","politics","design",1
"5288","politics","history",1
"5289","politics","lucas",1
"5290","politics","provide",1
"5291","politics","unlike",1
"5292","poll","confirms",1
"5293","polled","moley",1
"5294","polling","business",1
"5295","polls","mcfarland",1
"5296","polls","shaped",1
"5297","pollsum","card",1
"5298","pollsum","whipped",1
"5299","pont","eastman",1
"5300","poor","grace",1
"5301","poor","senator",1
"5302","poorly","paid",1
"5303","popu","larity",1
"5304","popu","lation",1
"5305","popular","brand",1
"5306","popular","majority",1
"5307","popular","president",1
"5308","popular","vote",1
"5309","popularity","lies",1
"5310","popularization","swept",1
"5311","population","industrial",1
"5312","pork","barrel",1
"5313","porkbarrel","legislation",1
"5314","portant","office",1
"5315","portentous","drive",1
"5316","position","official",1
"5317","position","properly",1
"5318","possibili","ties",1
"5319","post","master",1
"5320","postwar","reconstruction",1
"5321","potent","exponent",1
"5322","potent","speaker",1
"5323","potential","witnesses",1
"5324","potomac","paradise",1
"5325","potomac","river",1
"5326","pound","professor",1
"5327","pounds","invested",1
"5328","powell","jr",1
"5329","powell","recently",1
"5330","power","associates",1
"5331","power","assured",1
"5332","power","congress",1
"5333","power","improved",1
"5334","power","met",1
"5335","power","monopoly",1
"5336","power","morse",1
"5337","power","plant",1
"5338","power","policies",1
"5339","power","reactor",1
"5340","power","vast",1
"5341","power","voters",1
"5342","powerful","accelerant",1
"5343","powerful","connections",1
"5344","powerful","force",1
"5345","powerful","ma",1
"5346","powerful","machine",1
"5347","powerful","mission",1
"5348","powerful","organization",1
"5349","ppicinn","ae",1
"5350","pr","prevailed",1
"5351","pr","stands",1
"5352","practicable","report",1
"5353","practical","advantages",1
"5354","practical","application",1
"5355","practical","colleagues",1
"5356","practical","means",1
"5357","practical","minds",1
"5358","practical","people",1
"5359","practice","moved",1
"5360","practiced","law",1
"5361","practiced","managers",1
"5362","praise","republicans",1
"5363","pre","republican",1
"5364","precede","tax",1
"5365","precedented","feat",1
"5366","preceding","congresses",1
"5367","precisely","direction",1
"5368","preconvention","fight",1
"5369","prediction","based",1
"5370","predictions","reached",1
"5371","predictive","device",1
"5372","preelection","polls",1
"5373","prefer","stability",1
"5374","preferences","denied",1
"5375","preferences","henry",1
"5376","preferred","o’dwyer",1
"5377","pregident","visited",1
"5378","prejudiced","story",1
"5379","preliminaries","decision",1
"5380","preliminary","recommendations",1
"5381","premier","visited",1
"5382","prepare","ticket",1
"5383","prepared","people",1
"5384","prepearl","harbor",1
"5385","preponderant","reason",1
"5386","pres","sures",1
"5387","prescribed","criteria",1
"5388","prescribed","payments",1
"5389","presentday","judgments",1
"5390","presently","legal",1
"5391","presently","prescribed",1
"5392","presently","tapped",1
"5393","presi","dential",1
"5394","presi","dent’s",1
"5395","president","apparently",1
"5396","president","appropriately",1
"5397","president","cut",1
"5398","president","declaring",1
"5399","president","depend",1
"5400","president","discussed",1
"5401","president","eisenhower's",1
"5402","president","excellent",1
"5403","president","george",1
"5404","president","harrison's",1
"5405","president","moved",1
"5406","president","occupied",1
"5407","president","remains",1
"5408","president","roosevelt’s",1
"5409","president","surely",1
"5410","president","theodore",1
"5411","president","tru",1
"5412","president","truman's",1
"5413","president","won",1
"5414","president","woodrow",1
"5415","president's","argument",1
"5416","president's","budget",1
"5417","president's","casual",1
"5418","president's","considered",1
"5419","president's","grandchildren",1
"5420","president's","legitimate",1
"5421","president's","party",1
"5422","president's","past",1
"5423","president's","pendergast",1
"5424","president's","plan",1
"5425","president's","request",1
"5426","president's","support",1
"5427","president's","title",1
"5428","president's","veto",1
"5429","president's","vigorous",1
"5430","presidential","ambitions",1
"5431","presidential","aspirants",1
"5432","presidential","cam",1
"5433","presidential","campaign",1
"5434","presidential","candidacies",1
"5435","presidential","election",1
"5436","presidential","nomination",1
"5437","presidential","office",1
"5438","presidential","opinion",1
"5439","presidential","press",1
"5440","presidential","primaries",1
"5441","presidential","sponsorship",1
"5442","presidential","vote",1
"5443","presidents","bear",1
"5444","president’s","armistice",1
"5445","president’s","council",1
"5446","president’s","opinion",1
"5447","president’s","press",1
"5448","president’s","scolding",1
"5449","president’s","statements",1
"5450","president’s","visit",1
"5451","presiding","officer",1
"5452","press","behavior",1
"5453","pressing","committee",1
"5454","pressionistic","tonepoem",1
"5455","pretty","deep",1
"5456","pretty","squalid",1
"5457","pretty","terrifying",1
"5458","pretty","violently",1
"5459","prevailing","fourteen",1
"5460","prevailing","prejudices",1
"5461","prevalent","power",1
"5462","prevent","abuses",1
"5463","prevented","congressional",1
"5464","preview","vast",1
"5465","previous","administrations",1
"5466","previous","paintings",1
"5467","previous","serv",1
"5468","previous","war",1
"5469","previously","rejected",1
"5470","prewar","days",1
"5471","prewar","era",1
"5472","preworld","war",1
"5473","pri","mary",1
"5474","price","controls",1
"5475","price","established",1
"5476","price","reduction",1
"5477","price","support",1
"5478","price","tag",1
"5479","priceless","values",1
"5480","prices","paralysis",1
"5481","pricesupport","inventories",1
"5482","pricesupport","legislation",1
"5483","pricesupport","loans",1
"5484","pricesupport","policies",1
"5485","pride","personal",1
